Date,Open,High,Low,Close,Volume,Market Cap
"Nov 27, 2017",15.87,17.31,14.96,15.7,230823.00,19800900.00
"Nov 26, 2017",15.02,17.29,14.26,15.87,765795.00,18744000.00
"Nov 25, 2017",13.22,19.62,12.55,15.03,2402960.00,16487800.00
"Nov 24, 2017",12.89,14.7,11.69,13.24,463045.00,16085600.00
"Nov 23, 2017",12.66,13.45,12.27,12.92,142849.00,15800400.00
"Nov 22, 2017",11.75,12.87,11.49,12.67,88340.00,14664700.00
"Nov 21, 2017",11.34,12.28,11.34,11.73,101439.00,14159400.00
"Nov 20, 2017",11.69,11.96,10.8,11.34,95402.00,14590200.00
"Nov 19, 2017",10.98,11.92,10.78,11.69,76904.00,13708600.00
"Nov 18, 2017",10.82,11.79,10.28,10.84,82896.00,13516000.00
"Nov 17, 2017",11.28,12.61,10.46,10.86,75965.00,14090200.00
"Nov 16, 2017",12.2,12.2,10.98,11.32,77997.00,15226700.00
"Nov 15, 2017",11.17,12.34,11.17,12.14,54061.00,13947200.00
"Nov 14, 2017",10.98,12.58,10.52,11.44,230431.00,13705900.00
"Nov 13, 2017",9.29,11.99,9.11,10.96,205472.00,11602400.00
"Nov 12, 2017",11.04,11.04,8.44,9.28,173095.00,13783900.00
"Nov 11, 2017",10.54,11.35,10.05,11.05,80678.00,13155200.00
"Nov 10, 2017",11.99,12.55,10.34,10.57,112071.00,14967400.00
"Nov 09, 2017",11.24,12.62,11.04,11.95,141569.00,14035800.00
"Nov 08, 2017",10.57,11.72,10.25,11.43,139662.00,13197700.00
"Nov 07, 2017",10.77,11.27,10.17,10.6,121944.00,13444500.00
"Nov 06, 2017",11.26,11.53,10.57,10.78,57204.00,14062200.00
"Nov 05, 2017",11.45,12.89,10.74,10.95,185214.00,14298300.00
"Nov 04, 2017",12.45,13.36,10.84,11.47,334820.00,15548300.00
"Nov 03, 2017",9.15,13.75,8.97,12.48,482650.00,11423500.00
"Nov 02, 2017",10.28,10.42,8.62,9.76,205052.00,12832100.00
"Nov 01, 2017",11.64,12.36,9.82,10.44,230197.00,14534400.00
"Oct 31, 2017",12.87,13.07,11.59,11.66,163423.00,16067000.00
"Oct 30, 2017",11.55,13.6,11.52,12.91,178535.00,14416700.00
"Oct 29, 2017",12.14,13.77,11.4,11.46,259423.00,15160800.00
"Oct 28, 2017",12.19,12.75,11.01,12.25,148762.00,15218000.00
"Oct 27, 2017",12.07,12.55,11.04,12.16,139761.00,15071400.00
"Oct 26, 2017",12.53,12.53,11.53,12.07,65175.00,15647800.00
"Oct 25, 2017",13.13,13.15,11.19,12.6,77863.00,16393000.00
"Oct 24, 2017",11.72,14.03,10.96,13.12,118312.00,14637400.00
"Oct 23, 2017",11.98,13.44,11.06,11.75,115467.00,14957400.00
"Oct 22, 2017",12.64,13.16,11.79,12,50124.00,15788900.00
"Oct 21, 2017",14.11,15.22,12.06,12.74,129563.00,17616500.00
"Oct 20, 2017",14.7,17.58,13.79,14.14,434935.00,18349500.00
"Oct 19, 2017",14.3,15.18,12.56,14.46,209523.00,17851900.00
"Oct 18, 2017",13.92,15.84,12.48,14.47,356003.00,17384800.00
"Oct 17, 2017",12.63,16.77,11.72,13.72,480549.00,15775200.00
"Oct 16, 2017",10.89,14.39,10.47,12.17,332447.00,13599700.00
"Oct 15, 2017",11.29,11.76,10.6,10.89,64751.00,14102400.00
"Oct 14, 2017",11.82,12.32,10.41,11.37,228223.00,14754900.00
"Oct 13, 2017",12.12,14.52,10.95,11.81,518327.00,15127600.00
"Oct 12, 2017",12.12,16.12,11.27,12.1,945572.00,15128000.00
"Oct 11, 2017",11.48,13.8,10.95,12.36,205337.00,14343600.00
"Oct 10, 2017",11.55,11.92,10.6,11.48,112363.00,14430000.00
"Oct 09, 2017",12.11,13.82,10.88,11.55,184017.00,15121100.00
"Oct 08, 2017",14.65,15.11,11.99,12.1,256490.00,18293100.00
"Oct 07, 2017",14.65,14.96,14.08,14.87,145223.00,18295100.00
"Oct 06, 2017",14.22,15.36,14.16,14.64,91720.00,17754300.00
"Oct 05, 2017",14.12,15.42,13.32,14.22,220070.00,17635900.00
"Oct 04, 2017",13.84,15.36,13.41,14.11,240893.00,17295800.00
"Oct 03, 2017",14.95,15.1,13.39,13.81,149112.00,18683000.00
"Oct 02, 2017",16.36,16.92,13.96,14.79,467244.00,20440100.00
"Oct 01, 2017",14.72,17.08,13.45,16.36,298959.00,18394200.00
"Sep 30, 2017",14.73,15.57,14.54,14.56,69376.00,18409000.00
"Sep 29, 2017",15.41,15.42,14.08,14.73,135492.00,19254500.00
"Sep 28, 2017",17.02,17.05,14.99,15.42,125586.00,21268800.00
"Sep 27, 2017",15.03,17.19,14.7,16.91,277008.00,18785600.00
"Sep 26, 2017",15.38,15.73,14.77,15.15,143434.00,19222600.00
"Sep 25, 2017",15.53,16.09,14.24,15.34,287753.00,19416300.00
"Sep 24, 2017",13.73,16.62,13.2,15.53,686526.00,17157200.00
"Sep 23, 2017",13,14,12.79,13.73,124841.00,16252500.00
"Sep 22, 2017",13.15,13.91,12.73,13.16,55768.00,16441500.00
"Sep 21, 2017",15.15,15.15,12.78,13.17,170853.00,18936100.00
"Sep 20, 2017",15.58,16.12,14.75,15.22,160192.00,19478000.00
"Sep 19, 2017",17,17,15.31,15.6,149142.00,21252800.00
"Sep 18, 2017",16.56,17.95,15.42,16.96,219636.00,20703500.00
"Sep 17, 2017",15.52,16.81,14.72,16.59,74804.00,19409800.00
"Sep 16, 2017",17.03,17.03,14.92,15.54,106754.00,21290500.00
"Sep 15, 2017",13.53,17.18,12.28,17.07,229961.00,16919700.00
"Sep 14, 2017",17.15,17.49,13.43,13.43,208388.00,21435700.00
"Sep 13, 2017",18.93,18.93,15.94,17.12,311553.00,23673000.00
"Sep 12, 2017",19.24,20.09,17.44,19.09,398928.00,24063900.00
"Sep 11, 2017",21.48,21.48,18.04,18.98,335702.00,26868700.00
"Sep 10, 2017",23.04,27.28,19.26,21.24,1448320.00,28821700.00
"Sep 09, 2017",19.17,25.34,17.42,22.97,1345530.00,23977600.00
"Sep 08, 2017",21.53,23.25,18.28,19.13,305855.00,26935100.00
"Sep 07, 2017",22.34,23.16,20.41,21.53,262532.00,27947600.00
"Sep 06, 2017",21.64,26.31,20.75,22.38,473273.00,27076900.00
"Sep 05, 2017",20.87,23.62,18.91,21.53,349885.00,26115800.00
"Sep 04, 2017",26.91,27.34,17.99,20.74,716231.00,33673500.00
"Sep 03, 2017",27.7,29.36,24.99,26.9,493926.00,34662300.00
"Sep 02, 2017",32.49,33.01,26.79,27.24,633861.00,40658600.00
"Sep 01, 2017",35.67,35.9,31.35,32.45,1024920.00,44636600.00
"Aug 31, 2017",35.78,36.6,34.27,35.62,452411.00,44776600.00
"Aug 30, 2017",34.89,38.4,34.61,35.84,549569.00,43694000.00
"Aug 29, 2017",36.12,36.84,34.43,34.92,489247.00,45236000.00
"Aug 28, 2017",35.56,36.2,34.11,36.07,402594.00,44537800.00
"Aug 27, 2017",35.16,36.33,34.05,35.53,372296.00,44033500.00
"Aug 26, 2017",35.31,37.01,33.54,34.93,363769.00,44220200.00
"Aug 25, 2017",35.51,37.67,32.94,35.24,845188.00,44468400.00
"Aug 24, 2017",35.6,37.29,34.84,35.39,466415.00,44577800.00
"Aug 23, 2017",35.53,38.34,34.85,36.49,443443.00,44506600.00
"Aug 22, 2017",34.75,37.23,31.91,35.61,561611.00,43526300.00
"Aug 21, 2017",42.41,48.73,33.48,34.58,2145180.00,53121100.00
"Aug 20, 2017",34.73,43.36,32.52,42.53,1894140.00,43499200.00
"Aug 19, 2017",35.56,37.01,31.6,34.84,582704.00,44542600.00
"Aug 18, 2017",34.17,39.43,31.88,35.03,1612640.00,42797100.00
"Aug 17, 2017",33.79,36.14,31.85,33.92,739864.00,42325000.00
"Aug 16, 2017",31.27,37.92,30.37,33.62,864797.00,39176900.00
"Aug 15, 2017",34.85,36.1,30.67,31.23,763238.00,43659400.00
"Aug 14, 2017",36.8,38.09,32.76,34.65,763860.00,46104500.00
"Aug 13, 2017",43.83,46.78,33.13,36.78,1431600.00,54913000.00
"Aug 12, 2017",34.64,47.85,32.8,43.37,2680510.00,43392300.00
"Aug 11, 2017",26.46,41.47,26.06,33.64,3202390.00,33143700.00
"Aug 10, 2017",28.84,29.21,26.46,26.46,748370.00,36136200.00
"Aug 09, 2017",27.96,33.04,26.79,29.24,1128830.00,35034100.00
"Aug 08, 2017",27.86,28.34,25.22,27.97,521900.00,34067900.00
"Aug 07, 2017",28.32,30.01,26.7,27.93,456117.00,34625700.00
"Aug 06, 2017",29.42,29.76,27.6,28.38,386351.00,35980100.00
"Aug 05, 2017",26.66,30.41,26.59,29.25,558040.00,32606100.00
"Aug 04, 2017",26.8,28.27,26.47,26.63,403184.00,32772500.00
"Aug 03, 2017",26.26,28.38,25.59,27.17,320060.00,32107700.00
"Aug 02, 2017",26.15,29.96,24.75,26.23,551211.00,31986000.00
"Aug 01, 2017",25.65,30.04,24.18,26.17,305623.00,31374200.00
"Jul 31, 2017",26.01,26.47,24.69,25.28,166615.00,31810000.00
"Jul 30, 2017",25.88,27.32,24.76,26.51,116912.00,31649900.00
"Jul 29, 2017",25.28,26.29,24.13,25.87,120964.00,30920300.00
"Jul 28, 2017",27.72,28.26,24.15,25.37,214957.00,33899000.00
"Jul 27, 2017",27.48,28.43,26.25,27.64,163616.00,33610800.00
"Jul 26, 2017",27.65,28.93,24.75,26.97,323792.00,33814100.00
"Jul 25, 2017",33.69,33.89,25.92,27.29,460800.00,41210000.00
"Jul 24, 2017",33.01,36.16,32.04,33.69,551830.00,40370800.00
"Jul 23, 2017",36.59,37.54,32.41,32.89,515553.00,44748100.00
"Jul 22, 2017",34.14,41.15,33.96,36.59,909922.00,41751100.00
"Jul 21, 2017",35.87,38.4,33.27,34.14,320166.00,43866500.00
"Jul 20, 2017",27.93,39.44,26.73,35.54,1116080.00,34174900.00
"Jul 19, 2017",25.08,35.93,23.53,28.23,1959790.00,30689100.00
"Jul 18, 2017",23.11,29.48,20.47,25.31,550981.00,28272600.00
"Jul 17, 2017",17.46,22.79,17.46,22.69,272026.00,21363400.00
"Jul 16, 2017",18.99,20.06,16.54,17.49,213544.00,23236900.00
"Jul 15, 2017",23.2,23.24,18.69,19.05,269653.00,28383800.00
"Jul 14, 2017",26.8,27.67,21.18,23.24,424550.00,32787700.00
"Jul 13, 2017",30.83,31.24,25.64,26.82,453602.00,37715200.00
"Jul 12, 2017",20.32,32.9,18.75,30.71,1538890.00,24856500.00
"Jul 11, 2017",23.53,26.49,18.33,20.73,613446.00,28787300.00
"Jul 10, 2017",28.65,31.54,20.99,24.04,678731.00,35055400.00
"Jul 09, 2017",27.54,30.14,26.83,28.29,576144.00,33695700.00
"Jul 08, 2017",28.99,30.77,23.66,27.51,860141.00,35465600.00
"Jul 07, 2017",36.08,36.88,25.44,29.39,1277090.00,44138900.00
"Jul 06, 2017",38.6,39.21,32.2,35.79,1538390.00,47227600.00
"Jul 05, 2017",39.39,41.59,37.64,39.03,829545.00,48195200.00
"Jul 04, 2017",41.6,43.46,37.38,39.42,1917540.00,50895200.00
"Jul 03, 2017",43.17,46.92,41.41,41.69,1348590.00,52810600.00
"Jul 02, 2017",43.12,54.01,39.95,42.87,3610660.00,52749500.00
"Jul 01, 2017",34.19,68.93,33.29,45.26,12854500.00,41835200.00
"Jun 30, 2017",42.26,43.96,29.13,34.2,4824820.00,51703800.00
"Jun 29, 2017",53.26,53.26,38.82,42.89,3130230.00,65159400.00
"Jun 28, 2017",51.92,58.38,46.21,53.07,4397750.00,63517500.00
"Jun 27, 2017",59.82,62.31,36.29,53.05,6824330.00,73191200.00
"Jun 26, 2017",88.17,98.78,49.7,59.9,9639820.00,107875000.00
"Jun 25, 2017",103.21,168.49,72.49,86.55,34331400.00,126269000.00
"Jun 24, 2017",44.48,116.4,42.04,101.83,17322100.00,54422400.00
"Jun 23, 2017",35.05,48.58,17.67,45.63,4354180.00,-
